"check_id","pass","detail","checked_on","source"
"M_min_support_0024",TRUE,"enumerated=0.50000000; E=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0024",TRUE,"feasible=TRUE; enumerated=0.50500000; B=0.50500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0024",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0024",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0024",TRUE,"exists=FALSE; E=0.50000000; B=0.50500000; C=0.30000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0024",TRUE,"E-C=0.20000000; o1-c=0.20000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0024",TRUE,"cutoff=0.11111111; mu=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0024",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0024",TRUE,"limit=0.01600000; K=0.17100000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0025",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0025",TRUE,"feasible=TRUE; enumerated=0.73000000; B=0.73000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0025",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0025",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0025",TRUE,"value=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0025",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0025",TRUE,"limit=0.62800000; K=0.64800000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0026",TRUE,"enumerated=0.86666667; E=0.86666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0026",TRUE,"feasible=TRUE; enumerated=0.66666667; B=0.66666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0026",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.63333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0026",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0026",TRUE,"exists=TRUE; E=0.86666667; B=0.66666667; C=0.63333333; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0026",TRUE,"E-C=0.23333333; o1-c=0.23333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0026",TRUE,"o0=0.20000000; c=0.06666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0026",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0026",TRUE,"limit=0.60400000; K=0.62400000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0027",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0027",TRUE,"feasible=TRUE; enumerated=0.68000000; B=0.68000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0027",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.65000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0027",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0027",TRUE,"exists=TRUE; E=0.90000000; B=0.68000000; C=0.65000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0027",TRUE,"E-C=0.25000000; o1-c=0.25000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0027",TRUE,"o0=0.20000000; c=0.05000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0027",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0027",TRUE,"limit=0.59200000; K=0.61200000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0028",TRUE,"enumerated=0.88000000; E=0.88000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0028",TRUE,"feasible=TRUE; enumerated=0.65200000; B=0.65200000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0028",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.62000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0028",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0028",TRUE,"exists=TRUE; E=0.88000000; B=0.65200000; C=0.62000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0028",TRUE,"E-C=0.26000000; o1-c=0.26000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0028",TRUE,"o0=0.20000000; c=0.04000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0028",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0028",TRUE,"limit=0.58480000; K=0.60480000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0029",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0029",TRUE,"feasible=TRUE; enumerated=0.66333333; B=0.66333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0029",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.63333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0029",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0029",TRUE,"exists=TRUE; E=0.90000000; B=0.66333333; C=0.63333333; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0029",TRUE,"E-C=0.26666667; o1-c=0.26666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0029",TRUE,"o0=0.20000000; c=0.03333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0029",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0029",TRUE,"limit=0.58000000; K=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0030",TRUE,"enumerated=0.88571429; E=0.88571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0030",TRUE,"feasible=TRUE; enumerated=0.64571429; B=0.64571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0030",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.61428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0030",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0030",TRUE,"exists=TRUE; E=0.88571429; B=0.64571429; C=0.61428571; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0030",TRUE,"E-C=0.27142857; o1-c=0.27142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0030",TRUE,"o0=0.20000000; c=0.02857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0030",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0030",TRUE,"limit=0.57657143; K=0.59657143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0031",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0031",TRUE,"feasible=TRUE; enumerated=0.65500000; B=0.65500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0031",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.62500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0031",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0031",TRUE,"exists=TRUE; E=0.90000000; B=0.65500000; C=0.62500000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0031",TRUE,"E-C=0.27500000; o1-c=0.27500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0031",TRUE,"o0=0.20000000; c=0.02500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0031",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0031",TRUE,"limit=0.57400000; K=0.59400000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0032",TRUE,"enumerated=0.88888889; E=0.88888889","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0032",TRUE,"feasible=TRUE; enumerated=0.64222222; B=0.64222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0032",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.61111111","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0032",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0032",TRUE,"exists=TRUE; E=0.88888889; B=0.64222222; C=0.61111111; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0032",TRUE,"E-C=0.27777778; o1-c=0.27777778","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0032",TRUE,"o0=0.20000000; c=0.02222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0032",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0032",TRUE,"limit=0.57200000; K=0.59200000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0033",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0033",TRUE,"feasible=TRUE; enumerated=0.74500000; B=0.74500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0033",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0033",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0033",TRUE,"value=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0033",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0033",TRUE,"limit=0.52000000; K=0.54000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0034",TRUE,"enumerated=0.66666667; E=0.66666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0034",TRUE,"feasible=TRUE; enumerated=0.58666667; B=0.58666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0034",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.53333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0034",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0034",TRUE,"exists=TRUE; E=0.66666667; B=0.58666667; C=0.53333333; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0034",TRUE,"E-C=0.13333333; o1-c=0.13333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0034",TRUE,"o0=0.20000000; c=0.16666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0034",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0034",TRUE,"limit=0.46000000; K=0.48000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0035",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0035",TRUE,"feasible=TRUE; enumerated=0.62000000; B=0.62000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0035",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.57500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0035",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0035",TRUE,"exists=TRUE; E=0.75000000; B=0.62000000; C=0.57500000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0035",TRUE,"E-C=0.17500000; o1-c=0.17500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0035",TRUE,"o0=0.20000000; c=0.12500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0035",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0035",TRUE,"limit=0.43000000; K=0.45000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0036",TRUE,"enumerated=0.70000000; E=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0036",TRUE,"feasible=TRUE; enumerated=0.55000000; B=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0036",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.50000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0036",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0036",TRUE,"exists=TRUE; E=0.70000000; B=0.55000000; C=0.50000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0036",TRUE,"E-C=0.20000000; o1-c=0.20000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0036",TRUE,"o0=0.20000000; c=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0036",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0036",TRUE,"limit=0.41200000; K=0.43200000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0037",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0037",TRUE,"feasible=TRUE; enumerated=0.57833333; B=0.57833333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0037",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.53333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0037",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0037",TRUE,"exists=TRUE; E=0.75000000; B=0.57833333; C=0.53333333; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0037",TRUE,"E-C=0.21666667; o1-c=0.21666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0037",TRUE,"o0=0.20000000; c=0.08333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0037",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0037",TRUE,"limit=0.40000000; K=0.42000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0038",TRUE,"enumerated=0.71428571; E=0.71428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0038",TRUE,"feasible=TRUE; enumerated=0.53428571; B=0.53428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0038",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.48571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0038",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0038",TRUE,"exists=TRUE; E=0.71428571; B=0.53428571; C=0.48571429; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0038",TRUE,"E-C=0.22857143; o1-c=0.22857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0038",TRUE,"o0=0.20000000; c=0.07142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0038",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0038",TRUE,"limit=0.39142857; K=0.41142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0039",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0039",TRUE,"feasible=TRUE; enumerated=0.55750000; B=0.55750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0039",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.51250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0039",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0039",TRUE,"exists=TRUE; E=0.75000000; B=0.55750000; C=0.51250000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0039",TRUE,"E-C=0.23750000; o1-c=0.23750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0039",TRUE,"o0=0.20000000; c=0.06250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0039",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0039",TRUE,"limit=0.38500000; K=0.40500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0040",TRUE,"enumerated=0.72222222; E=0.72222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0040",TRUE,"feasible=TRUE; enumerated=0.52555556; B=0.52555556","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0040",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.47777778","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0040",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0040",TRUE,"exists=TRUE; E=0.72222222; B=0.52555556; C=0.47777778; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0040",TRUE,"E-C=0.24444444; o1-c=0.24444444","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0040",TRUE,"o0=0.20000000; c=0.05555556","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0040",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0040",TRUE,"limit=0.38000000; K=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0041",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0041",TRUE,"feasible=TRUE; enumerated=0.76500000; B=0.76500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0041",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0041",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0041",TRUE,"value=0.76500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0041",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0041",TRUE,"limit=0.37600000; K=0.39600000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0042",TRUE,"enumerated=0.40000000; E=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0042",TRUE,"feasible=TRUE; enumerated=0.48000000; B=0.48000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0042",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0042",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0042",TRUE,"exists=FALSE; E=0.40000000; B=0.48000000; C=0.40000000; pool=FALSE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0042",TRUE,"E-C=0.00000000; o1-c=0.00000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_prior_cutoff_0042",TRUE,"cutoff=0.50000000; mu=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0042",TRUE,"bar_y=0.30000000; o1=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0042",TRUE,"limit=0.26800000; K=0.28800000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0043",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0043",TRUE,"feasible=TRUE; enumerated=0.54000000; B=0.54000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0043",TRUE,"active_feasible=FALSE; enumerated=absent; C=0.47500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0043",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
