"node","status","N","pair_id","o_0","o_1","beta","nu","cell_id","selected_class","proposer_payoff","H_theta_0","H_theta_1"
"N3","PASS",5,"o1_below_tiny",0.125,0.249999999999,0.99,0.99999999,"N3-C02-BELOW-P","P",0.50500000000099,0.24749999999901,0.24749999999901
"N3","PASS",5,"o1_below_tiny",0.125,0.249999999999,0.99,0.999999999999,"N3-C02-BELOW-P","P",0.50500000000099,0.24749999999901,0.24749999999901
"N3","PASS",5,"o1_below_tiny",0.125,0.249999999999,0.99,0.99999999999999,"N3-C02-BELOW-P","P",0.50500000000099,0.24749999999901,0.24749999999901
"N3","PASS",5,"o1_below_tiny",0.125,0.249999999999,0.99,1,"N3-C02-BELOW-P","P",0.50500000000099,0.24749999999901,0.24749999999901
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0,"N3-C03-CROSS-S","S",0.8125,0.0625,0.1250000000005
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,1e-14,"N3-C03-CROSS-S","S",0.812499999999993,0.0625,0.1250000000005
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,1e-12,"N3-C03-CROSS-S","S",0.812499999999313,0.0625,0.1250000000005
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,1e-08,"N3-C03-CROSS-S","S",0.812499993125,0.0625,0.1250000000005
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.05,"N3-C03-CROSS-S","S",0.778125,0.0625,0.1250000000005
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.0909089909090909,"N3-C03-CROSS-S","S",0.75000006875,0.0625,0.1250000000005
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.0909090809090909,"N3-C03-CROSS-S","S",0.750000006875,0.0625,0.1250000000005
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.0909090909080909,"N3-C03-CROSS-S","S",0.750000000000687,0.0625,0.1250000000005
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.0909090909090809,"N3-C03-CROSS-S","S",0.750000000000007,0.0625,0.1250000000005
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.0909090909090909,"N3-C03-CROSS-S","S",0.75,0.0625,0.1250000000005
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.0909090909091009,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.0909090909100909,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.0909091009090909,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.0909091909090909,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.142857042858286,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.142857132858286,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.142857142857286,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.142857142858276,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.142857142858286,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.142857142858296,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.142857142859286,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.142857152858286,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.142857242858286,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.25,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.5,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.75,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.95,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.99999999,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.999999999999,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,0.99999999999999,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.5,1,"N3-C04-CROSS-E","E",0.75,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0,"N3-C03-CROSS-S","S",0.6625,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,1e-14,"N3-C03-CROSS-S","S",0.662499999999996,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,1e-12,"N3-C03-CROSS-S","S",0.662499999999563,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,1e-08,"N3-C03-CROSS-S","S",0.662499995625,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.05,"N3-C03-CROSS-S","S",0.640625,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.142857042858286,"N3-C03-CROSS-S","S",0.6000000437495,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.142857132858286,"N3-C03-CROSS-S","S",0.6000000043745,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.142857142857286,"N3-C03-CROSS-S","S",0.599999999999937,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.142857142858276,"N3-C03-CROSS-S","S",0.599999999999504,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.142857142858286,"N3-C03-CROSS-S","S",0.5999999999995,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.142857142858296,"N3-C03-CROSS-S","S",0.599999999999496,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.142857142859286,"N3-C03-CROSS-S","S",0.599999999999063,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.142857152858286,"N3-C03-CROSS-S","S",0.5999999956245,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.142857242858286,"N3-C03-CROSS-S","S",0.5999999562495,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.25,"N3-C03-CROSS-S","S",0.553125,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.257142757142857,"N3-C03-CROSS-S","S",0.55000004375,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.257142847142857,"N3-C03-CROSS-S","S",0.550000004375,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.257142857141857,"N3-C03-CROSS-S","S",0.550000000000437,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.257142857142847,"N3-C03-CROSS-S","S",0.550000000000004,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.257142857142857,"N3-C03-CROSS-S","S",0.55,0.1125,0.2250000000009
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.257142857142867,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.257142857143857,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.257142867142857,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.257142957142857,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.5,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.75,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.95,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.99999999,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.999999999999,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,0.99999999999999,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.9,1,"N3-C04-CROSS-E","E",0.55,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0,"N3-C03-CROSS-S","S",0.62875,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,1e-14,"N3-C03-CROSS-S","S",0.628749999999996,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,1e-12,"N3-C03-CROSS-S","S",0.628749999999619,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,1e-08,"N3-C03-CROSS-S","S",0.6287499961875,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.05,"N3-C03-CROSS-S","S",0.6096875,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.142857042858286,"N3-C03-CROSS-S","S",0.574285752410278,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.142857132858286,"N3-C03-CROSS-S","S",0.574285718097779,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.142857142857286,"N3-C03-CROSS-S","S",0.57428571428566,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.142857142858276,"N3-C03-CROSS-S","S",0.574285714285282,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.142857142858286,"N3-C03-CROSS-S","S",0.574285714285279,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.142857142858296,"N3-C03-CROSS-S","S",0.574285714285275,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.142857142859286,"N3-C03-CROSS-S","S",0.574285714284897,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.142857152858286,"N3-C03-CROSS-S","S",0.574285710472779,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.142857242858286,"N3-C03-CROSS-S","S",0.574285676160278,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.25,"N3-C03-CROSS-S","S",0.5334375,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.324590063934426,"N3-C03-CROSS-S","S",0.505000038125,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.324590153934426,"N3-C03-CROSS-S","S",0.5050000038125,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.324590163933426,"N3-C03-CROSS-S","S",0.505000000000381,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.324590163934416,"N3-C03-CROSS-S","S",0.505000000000004,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.324590163934426,"N3-C03-CROSS-S","S",0.505,0.12375,0.24750000000099
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.324590163934436,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.324590163935426,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.324590173934426,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.324590263934426,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.5,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.75,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.95,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.99999999,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.999999999999,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,0.99999999999999,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o1_above_tiny",0.125,0.250000000001,0.99,1,"N3-C04-CROSS-E","E",0.505,0.125,0.250000000001
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0,"N3-C03-CROSS-S","S",0.7500000000005,0.1249999999995,0.21875
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1e-14,"N3-C03-CROSS-S","S",0.750000000000494,0.1249999999995,0.21875
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,7.90004507083755e-13,"N3-C03-CROSS-S","S",0.750000000000006,0.1249999999995,0.21875
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,8.00004507083755e-13,"N3-C03-CROSS-S","S",0.75,0.1249999999995,0.21875
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,8.10004507083755e-13,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1e-12,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1.80000450708376e-12,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1e-08,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1.00008000045071e-08,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1.00000800004507e-07,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.05,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.249999900001,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.249999990001,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.25,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.25,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.25000000000099,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.250000000001,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.25000000000101,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.250000000002,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.250000010001,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.250000100001,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.5,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.75,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.95,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.99999999,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.999999999999,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,0.99999999999999,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.5,1,"N3-C04-CROSS-E","E",0.75,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0,"N3-C03-CROSS-S","S",0.5500000000009,0.2249999999991,0.39375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1e-14,"N3-C03-CROSS-S","S",0.550000000000897,0.2249999999991,0.39375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1e-12,"N3-C03-CROSS-S","S",0.550000000000575,0.2249999999991,0.39375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1.76924637066909e-12,"N3-C03-CROSS-S","S",0.550000000000325,0.2249999999991,0.39375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,2.75924637066908e-12,"N3-C03-CROSS-S","S",0.550000000000003,0.2249999999991,0.39375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,2.76924637066909e-12,"N3-C03-CROSS-S","S",0.55,0.2249999999991,0.39375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,2.77924637066909e-12,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,3.76924637066908e-12,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1e-08,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1.00027692463707e-08,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1.00002769246371e-07,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.05,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.249999900001,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.249999990001,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.25,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.25,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.25000000000099,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.250000000001,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.25000000000101,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.250000000002,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.250000010001,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.250000100001,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.5,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.75,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.95,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.99999999,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.999999999999,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,0.99999999999999,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.9,1,"N3-C04-CROSS-E","E",0.55,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0,"N3-C03-CROSS-S","S",0.50500000000099,0.24749999999901,0.433125
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1e-14,"N3-C03-CROSS-S","S",0.505000000000987,0.24749999999901,0.433125
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1e-12,"N3-C03-CROSS-S","S",0.505000000000732,0.24749999999901,0.433125
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,2.84468185441993e-12,"N3-C03-CROSS-S","S",0.505000000000257,0.24749999999901,0.433125
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,3.83468185441993e-12,"N3-C03-CROSS-S","S",0.505000000000003,0.24749999999901,0.433125
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,3.84468185441993e-12,"N3-C03-CROSS-S","S",0.505,0.24749999999901,0.433125
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,3.85468185441993e-12,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,4.84468185441993e-12,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1e-08,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1.00038446818544e-08,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1.00003844681854e-07,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.05,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.249999900001,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.249999990001,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.25,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.25,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.25000000000099,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.250000000001,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.25000000000101,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.250000000002,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.250000010001,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.250000100001,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.5,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.75,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.95,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.99999999,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.999999999999,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,0.99999999999999,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_below_tiny",0.249999999999,0.4375,0.99,1,"N3-C04-CROSS-E","E",0.505,0.249999999999,0.4375
"N3","PASS",5,"o0_above_tiny",0.250000000001,0.4375,0.5,0,"N3-C05-ABOVE-E","E",0.75,0.250000000001,0.4375
